ID;Maquina;NumMaquina;Marca;OrdemReparacao;Actualizada;Avaria1;Avaria2;Avaria3;Avaria4;Avaria5;Avaria6;Avaria7;Avaria8;Avaria9;Avaria10;Avaria11;Avaria12;Avaria13;Avaria14;Avaria15;Avaria16;Avaria17;Avaria18;Avaria19;Avaria20;Avaria21;Avaria22;Avaria23;Avaria24;Avaria25;Avaria26;Avaria27;Avaria28;Avaria29;Avaria30;Extra1;Extra2;Extra3;Observacoes;DataTime;Acessorios;Tipo;ModeloElectrex;IntExt;Utilizador;Cliente;Link;LinkCheck;ModeloCheck
3966;E230HF;916027;Electrex;20151195;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento. Todos os parametros estão dentro dos valores recomendados;13/08/2015 14:51:00;;;;;;;;;
3967;E230HF;909009;Electrex;20151194;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento. Todos os parametros estão dentro dos valores recomendados;13/08/2015 14:53:07;;;;;;;;;
3968;V140;0000000000000;LINCOLN;20151196;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Recuperação de pistas;14/08/2015 16:00:19;;;;;;;;;
3969;1500PRO;603134;Electrex;20151188;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;17/08/2015 08:41:36;;;;;;;;;
3970;1500PRO;629059;Electrex;20151199;Não;IGBT;;;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;19/08/2015 11:12:02;;;;;;;;;
3971;E230;649172;Electrex;210151197;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Actualizações. Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento da máquina. Todos os parametros estão dentro dos valores recomendados;19/08/2015 12:11:32;;;;;;;;;
3972;140;000000000000000;Electro;20151200;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reforço de soldaduras e recuperação de pistas;19/08/2015 14:02:46;;;;;;;;;
3973;DC160;523056;Electrex;20151201;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;20/08/2015 13:35:23;;;;;;;;;
3974;E190;809028;Electrex;20151203;Não;;Ponte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ponte rectificadora em curto circuito;20/08/2015 14:16:37;;;;;;;;;
3975;202;1442024;ElectrexHZ;20151204;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria com origem am queda ou pancada;20/08/2015 15:01:40;;;;;;;;;
3976;202;1517015;ElectrexHZ;20151205;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria com origem em queda ou pancada (circuito frontal);21/08/2015 08:02:06;;;;;;;;;
3977;160;000000000000000000;OX;20151214;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reforço de soldaduras diodos módulo secundario;21/08/2015 16:14:39;;;;;;;;;
3978;TIG250HF;00000000000;ElectrexHZ;20151224;Sim;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;02/09/2015 10:14:19;;;;;;;;;
3979;TIG160HF;1513006;Electrex HZ;20151235;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fios partidos da ficha MS;02/09/2015 11:03:44;;;;;;;;;
3980;300 AC/DC Pulse;1145014;Electrex;20151236;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reparação e teste refrigerador;02/09/2015 14:31:21;;;;;;;;;
3981;E230HF;827110;Electrex;20151345;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;21/09/2015 11:17:09;;;;;;;;;
3982;DC161;1235026;Electrex;20151346;Não;;Ponte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ponte rectificadora queimada;21/09/2015 12:07:06;;;;;;;;;
3983;E160TP;00000000000000;Electrex;201513432;Não;;;;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Diodo secundario em curto circuito;21/09/2015 13:41:15;;;;;;;;;
3984;E135;00000000000000;Electrex;20151347;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;21/09/2015 14:30:21;;;;;;;;;
3985;202;1517031;ElectrexHZ;20151206;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paineis e suportes de módulo partidos;21/09/2015 16:43:56;;;;;;;;;
3986;E200;1415012;Electrex HZ;20151238;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soladura nao se verificou qualquer defeito no funcionamento. Todos os parametros estão dentro dos valores recomendados;22/09/2015 08:40:51;;;;;;;;;
3987;TIG200Dc;000000000000000;OX;20151341;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pistas em curto circuito;22/09/2015 11:28:26;;;;;;;;;
3988;200;1448046;ElectrexHZ;20151241;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria devido a queda ou pancada, ventilador avariado;22/09/2015 13:58:45;;;;;;;;;
3989;200HF;0000000000;Electrex;20151254;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral da máquina;22/09/2015 16:46:09;;;;;;;;;
3990;202HF;00000000000;Electrex;20151255;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fios ventilador interrompidos, reparação tocha;23/09/2015 09:17:23;;;;;;;;;
3991;TP250;0000000000000;ElectrexHZ;2015189;Sim;IGBT;Ponte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;23/09/2015 11:48:19;;;;;;;;;
3992;200TIGHF;1425003;ElectrexHZ;20151256;Sim;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Potencia queimada; substituição de módulo controlo IGBT(3.006RM134-E)";23/09/2015 15:40:22;;;;;;;;;
3993;MICRO152;00000000000000;PRAXAIR;20151276;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reforço de soldaduras;23/09/2015 16:26:50;;;;;;;;;
3994;TIG200PT;1443002;ElectrexHZ;20151278;Sim;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;24/09/2015 09:52:31;;;;;;;;;
3995;E230HF;626027;Electrex;20151298;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;24/09/2015 14:45:10;;;;;;;;;
3996;E230HF;626164;Electrex;20151299;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;24/09/2015 16:58:50;;;;;;;;;
3997;ECO200DC;1514048;ECO;20151310;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria ventilador;25/09/2015 09:09:51;;;;;;;;;
3998;TP221;1339016;Electrex;20151339;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pa ventilador partida e falha HF;25/09/2015 10:26:54;;;;;;;;;
3999;E230;747081;Electrex;20151315;Não;;;;;;;;;;;;Microcontrolador;;;;;;;;;;;;;;;;;;;;;;Actualização;25/09/2015 15:49:55;;;;;;;;;
4000;PRESTO 160;00000000000;SAF;20151330;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria interruptor e cabo de alimentação;28/09/2015 13:56:07;;;;;;;;;
4001;TIG200DC;0000000000000;OX;20151401;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Reparaçao circuito HF; pistas em curto circuito, resistencia interrompida";28/09/2015 15:32:28;;;;;;;;;
4002;E160;318020;Electrex;20151329;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;29/09/2015 10:12:56;;;;;;;;;
4003;171T;0000000000000000;ELECTROTIG;20151438;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria HF;30/09/2015 11:07:22;;;;;;;;;
4004;160;1521089;Electrex HZ;20151429;Sim;;;;;;;;;;;;;;;;;Circuito Frontal;;;;;;;;;;;;;;;;;Avaria circuito frontal, (não controla I2);30/09/2015 14:58:35;;;;;;;;;
4005;E230HF;00000000000000;Electrex;20151363;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;pistas e resistencias queimadas;30/09/2015 16:49:37;;;;;;;;;
4006;E190HF;824001;Electrex;20151358;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento da máquina. Todos os parametros estão dentro dos valores recomendados;01/10/2015 08:37:30;;;;;;;;;
4007;TP221;1251012;Electrex;20151430;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento;01/10/2015 09:20:20;;;;;;;;;
4008;TIG200;1522073;ElectrexHZ;20151361;Sim;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;01/10/2015 11:02:02;;;;;;;;;
4009;150S;000000000000000;LINCOLN;20151377;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar Durante os nossos testes de soldadura não se verifivcou qualquer defeito no funcionamento;01/10/2015 16:03:39;;;;;;;;;
4010;TRITON260;00000000000;EWM;20151404;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rele bloqueado, que liga electrovalvula;02/10/2015 10:39:37;;;;;;;;;
4011;DC191;1212049;Electrex;20151383;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento;02/10/2015 11:34:55;;;;;;;;;
4012;DC191;1427037;Electrex;20151384;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cabo de alimentação desligado no interruptor;02/10/2015 12:10:54;;;;;;;;;
4013;DC191;1427038;Electrex;20151385;Não;;;;;;;Transformador Impulsos;;;;;;;;Potênciometro I2;;;;;;;;;;;;;;;;;;;Avaria devido a queda ou pancada;02/10/2015 13:55:03;;;;;;;;;
4014;202;1450007;ElectrexHZ;20151386;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cabo de alimentação interrompido;02/10/2015 15:00:23;;;;;;;;;
4015;ARC160;00000000000;JASIC;20151387;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fichas mal encaixadas e falta de fios;02/10/2015 16:56:26;;;;;;;;;
4016;E160;746136;Electrex;20151388;Não;;Ponte;Relé 48VDC;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Ponte e pistas queimadas;05/10/2015 10:46:23;;;;;;;;;
4017;E190;00000000000000000;Electrex;20151463;Não;;;;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Diodo secundario em curto circuito;05/10/2015 16:08:09;;;;;;;;;
4018;320AC/DC;00000000000000;OX;20151408;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Avaria interruptor revisão módulo Primario
Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento";06/10/2015 09:53:36;;;;;;;;;
4019;E160;808022;Electrex;20151425;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria, cabo de limentação;06/10/2015 11:20:37;;;;;;;;;
4020;E160HF;0000000000000;Electrex;20151415;Não;;;Relé 48VDC;;;;;;;;;;Resistência Cerâmica;Painel Frontal;;;;;;Alça;;;;;;;;;;;;;;painel frontal partido;06/10/2015 13:52:09;;;;;;;;;
4021;E230HF;838906;Electrex;20151417;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento. Queixa falta de gas;06/10/2015 15:01:47;;;;;;;;;
4022;E160;641081;Electrex;20151413;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar . Durante os nossos testes não se verificou qualquer defeito no funcionamento;06/10/2015 15:52:23;;;;;;;;;
4023;V270;0000000000000000;LINCOLN;20151419;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;circuitos frontais desligados;06/10/2015 16:54:04;;;;;;;;;
4024;231HF;1140042;Electrex;20151424;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito HF, (diodos em curto 1N4007);07/10/2015 09:39:54;;;;;;;;;
4025;E230;817013;Electrex;20151432;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;07/10/2015 12:02:51;;;;;;;;;
4026;E230;751075;Electrex;20151433;;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;07/10/2015 14:41:19;;;;;;;;;
4027;E160;736065;Electrex;20151434;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reforço de soldadura transformador potencia;07/10/2015 15:45:39;;;;;;;;;
4028;TIG200DC;0000000000000;OX;20151443;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fio partido bobina corrente;07/10/2015 16:54:01;;;;;;;;;
4029;E230HF;917023;Electrex;20151444;Não;;;;;;;;;;;;Microcontrolador;;;;;;;;;;;;;;;;;;;;;;Actualização,(filtros e microcontrolador);08/10/2015 09:04:28;;;;;;;;;
4030;E230HF;626153;Electrex;20151445;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Actualizaçao. Testado a soldar, durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento;08/10/2015 09:59:29;;;;;;;;;
4031;TP200AC/DC;1413003;ElectrexHZ;20151490;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria módulo HF;13/10/2015 15:25:12;;;;;;;;;
4032;TIG200;00000000000000;OX;20151470;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aplicação comutador MMA/TIG;14/10/2015 08:39:55;;;;;;;;;
4033;E160HF;823104;Electrex;20151416;Não;;;;;;;Transformador Impulsos;Painel Tr.;;;;Microcontrolador;;Painel Frontal;;;;;;Alça;;;;;;;;;;;;;;Paineis partidos transformador de impulsos arrancado do circuito;14/10/2015 11:38:05;;;;;;;;;
4034;E160HF;0000000000000;Electrex;20151426;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;14/10/2015 13:55:03;;;;;;;;;
4035;E200;728127;Electrex;20151484;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;pinos partidos  diodo secundario;14/10/2015 14:55:32;;;;;;;;;
4036;BT160;000000000000000;EINHELL;20151457;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria interruptor;15/10/2015 08:53:11;;;;;;;;;
4037;E160TP;719011;Electrex;20151501;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;15/10/2015 10:52:54;;;;;;;;;
4038;TX150DC;00000000000;CEMONT;20151461;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito frontal sem controlo de corrente;15/10/2015 15:07:16;;;;;;;;;
4039;E190;651171;Electrex;20151459;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;diodo secundario em curto circuito;15/10/2015 15:08:08;;;;;;;;;
4040;E200DC;043020;Electrex;20151485;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;16/10/2015 14:18:34;;;;;;;;;
4041;DC201;1110035;Electrex;20151469;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;19/10/2015 09:29:55;;;;;;;;;
4042;E160;1249029;Electrex;20151473;Não;;;;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Diodos primario e secundario em curto circuito;19/10/2015 10:25:26;;;;;;;;;
4043;230HF;935033;Electrex;20151472;Não;;;;;;;;;;;;Microcontrolador;;;;;;;;;;;;;;;;;;;;;;Avaria micro controlador;19/10/2015 11:38:10;;;;;;;;;
4044;E160;505007;Electrex;20151177;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;19/10/2015 15:25:56;;;;;;;;;
4045;E35;0000000000000;Electrex;20151365;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;potencia queimada;19/10/2015 16:02:50;;;;;;;;;
4046;HF231;1140040;Electrex;20151475;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Avaria; apaga painel frontal. Fuga de Hf através dos fios MS";20/10/2015 08:39:56;;;;;;;;;
4047;E160;552062;Electrex;20151476;Não;;;;;;;Transformador Impulsos;;;;;;;;;;;;;;;;;;;;;;;;;;;Componentes arrancados do circuito;21/10/2015 08:45:17;;;;;;;;;
4048;200;1509011;ElectrexHZ;20151494;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pas partidas do ventilador;21/10/2015 13:48:35;;;;;;;;;
4049;E230HF;626034;Electrex;20151496;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento todos os parametros estão dentro dos valores recomendados;21/10/2015 14:40:25;;;;;;;;;
4050;WELD & CUt 160;0000000000000;OX;20151561;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Diodos módulo secundario em curto;21/10/2015 14:42:46;;;;;;;;;
4051;230DC;649172;Electrex;20151504;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Não se verificou qualquer defeito no funcionamento
tinha activo arc force e hot start";22/10/2015 10:43:45;;;;;;;;;
4052;E160;0000000000000;Electrex;20151505;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria cabo de alimentação e interruptor;22/10/2015 12:17:58;;;;;;;;;
4053;E300AC/DC;00000000000000;OX;20151544;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito frontal;22/10/2015 14:36:21;;;;;;;;;
4054;DC201;000000000000000;Electrex;20151555;Não;IGBT;Ponte;Relé 48VDC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;23/10/2015 10:40:58;;;;;;;;;
4055;E160;831047;Electrex;20151477;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;23/10/2015 12:21:19;;;;;;;;;
4056;E160TP;514017;Electrex;20151541;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pistas em curto,(dava passagem  massa);23/10/2015 14:48:06;;;;;;;;;
4057;E140;0000000000000;Electrex;20151511;Não;;;;;;;;;Inductância;;;;;;;;;;;;;;;;;;;;;;;;;Substituição de indutancia de saida (solda mal electrodos 7018);23/10/2015 16:57:12;;;;;;;;;
4058;TIG160AC/DC;00000000000;N/D;20151405;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito frontal;02/11/2015 11:43:34;;;;;;;;;
4059;E230TP;546064;Electrex;20151523;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verficou qualquer defeito no funcionamento odos os parametros estão dentro dosvalores recomendados.(tinha activo HOT START e ARCFORCE;02/11/2015 16:29:56;;;;;;;;;
4060;TIG200;0000000000000;OX;20151524;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento;03/11/2015 09:19:23;;;;;;;;;
4061;E160TP;0000000000000;Electrex;20151535;Não;;;;;;;;;;;;Microcontrolador;;;;;;;;;;;;;;;;;;;;;;avaria micro controlador tomada cabos de soldadura queimada;03/11/2015 12:29:04;;;;;;;;;
4062;ELEKTROTIG300AC/DC;00000000000;ELEKTROSTA;20151537;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento;03/11/2015 16:21:36;;;;;;;;;
4063;160;1419112;ElectrexHZ;20151539;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria não liga (transformador e integrado queimado);04/11/2015 11:59:44;;;;;;;;;
4064;E160TP;715004;Electrex;20151540;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;04/11/2015 15:35:19;;;;;;;;;
4065;ECO200;1514054;ElectrexHZ;20151521;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;04/11/2015 16:30:26;;;;;;;;;
4066;E160;00000000000000;Electrex;20151600;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Passagem entre pistas devido a lixo;05/11/2015 08:47:08;;;;;;;;;
4067;1500;1415001;OX HZ;20151572;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada. Avaria com origem em queda ou pancada;05/11/2015 09:57:06;;;;;;;;;
4068;HF191;1309044;Electrex;20151546;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria com origem em queda ou pancada;05/11/2015 11:50:04;;;;;;;;;
4069;E160;00000000;Electrex;20151607;Não;;;Relé 48VDC;;;;;;;;;;;;Potênciometro I2;;;;;;;;;;;;;;;;;;;Pistas interrompidas, reles queimados, potenciometro partido;05/11/2015 13:57:34;;;;;;;;;
4070;DC161;1309010;Electrex;20151575;Não;;;;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Diodo secundario em curto circuito;05/11/2015 14:47:10;;;;;;;;;
4071;E160;937010;Electrex;20151576;Não;;;;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Diodo secundario em curto circuito;05/11/2015 15:37:23;;;;;;;;;
4072;DC161;743025;Electrex;20151536;Não;;Ponte;Relé 48VDC;;;;;;;;;;Resistência Cerâmica;;;;;;;;;;;;;;;;;;;;;Ponte e pistas queimadas;06/11/2015 12:16:33;;;;;;;;;
4073;E160TP;015005;Electrex;20151580;Não;;;;;;;;;;;;Microcontrolador;;;;;;;;;;;;;;;;;;;;;;Avaria micro controlador;06/11/2015 12:17:23;;;;;;;;;
4074;E200DC;021081;Electrex;20151624;Não;;Ponte;Relé 48VDC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ponte e reles queimados;06/11/2015 17:00:37;;;;;;;;;
4075;E230TP;1119038;Electrex;20151554;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não salta HF: Testtado a soldar. durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento;09/11/2015 08:51:32;;;;;;;;;
4076;E230;000000000;Electrex;20151556;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento. Todos os parametros estão dentro dos valores recomenadados;09/11/2015 09:45:07;;;;;;;;;
4077;E160;002045;Electrex;20151553;Não;IGBT;Ponte;Relé 48VDC;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;09/11/2015 11:51:59;;;;;;;;;
4078;E230TP;742029;Electrex;20151557;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria inverprotek;09/11/2015 14:20:28;;;;;;;;;
4079;DC191;0000000;Electrex;20151565;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Diodo com pino partido;09/11/2015 16:54:47;;;;;;;;;
4080;DC191;023075;Electrex;2015170;Não;;;;;;;;Painel Tr.;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Diodo secundario em curto circuito;10/11/2015 09:17:16;;;;;;;;;
4081;E190;0000000000;Electrex;20151593;Não;;;;;;;;Painel Tr.;;;;;;;;;;;;;;;;;;;;;;;;;;painel tr. partido e interruptor avariado;10/11/2015 16:19:04;;;;;;;;;
4082;TIG200HFP;1523524;ElectrexHZ;20151594;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fios MS partidos da ficha;11/11/2015 08:21:56;;;;;;;;;
4083;TIG200HFP;1523523;ElectrexHZ;20151595;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ficha ms arrancada do painel, (Avaria por mau uso);11/11/2015 09:03:21;;;;;;;;;
4084;HF191;1307002;Electrex;20151625;Não;;Ponte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ponte rectificadora queimada;11/11/2015 09:53:54;;;;;;;;;
4085;E160;026105;Electrex;20151584;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;11/11/2015 12:05:54;;;;;;;;;
4086;MINI110;00000000000;MINI 110;20151599;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NTC queimadas;11/11/2015 13:49:30;;;;;;;;;
4087;160HF;007022;Electrex;20151610;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento;11/11/2015 14:48:45;;;;;;;;;
4088;160TP;749044;Electrex;20151611;Não;;;;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Diodo secundarior em curto circuito;11/11/2015 15:49:12;;;;;;;;;
4089;162DC;1442019;ElectrexHZ;20151615;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Testado a soldar. Durante os nossos testes de soldadura não severificou qualquer defeito no funcionamento;11/11/2015 16:17:06;;;;;;;;;
4090;202DC;1442023;ElectrexHZ;20151616;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;circuitos frontais desligados;12/11/2015 08:27:41;;;;;;;;;
4091;202DC;1436035;ElectrexHZ;20151617;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Circuitos frontais separados, (apoios partidos);12/11/2015 09:04:45;;;;;;;;;
4092;202DC;1436038;ElectrexHZ;20151618;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fios do cabo de alimentação descarnados junto ao bucim;12/11/2015 10:01:19;;;;;;;;;
4093;MONOMIG250;1509051;Electrex;20151619;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria electrovalvula;12/11/2015 11:31:46;;;;;;;;;
4094;TIG200;00000000000000;OX;20151620;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria tocha;12/11/2015 14:15:36;;;;;;;;;
4095;E230HF;821013;Electrex;20151632;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria tocha;12/11/2015 15:37:31;;;;;;;;;
4096;E160TP;521029;Electrex;20151621;Não;;;;;;;;;;;;;;Painel Frontal;;;;;;;;;;;;;;;;;;;;apoio porca do painel frontal partido. Tocha avariada;13/11/2015 08:51:07;;;;;;;;;
4097;E301TP;911032;Electrex;20151671;Não;IGBT;;;;;;;;;;Diodo Secundário;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;13/11/2015 15:45:42;;;;;;;;;
4098;E230;713009;Electrex;20151622;Não;IGBT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;16/11/2015 10:45:59;;;;;;;;;
